3
1929
911
488
318
241
179
119
94
60
63
61
47
49
31
39
28
23
18
13
21
23
10
12
10
16
15
7
6
15
8
6
12
4
6
8
3
10
2
4
3
5
1
3
5
3
8
7
3
4
2
4
3
2
2
1
3
3
4
3
2
2
1
1
3
2
1
3
2
2
2
1
2
1
1
2
1
2
3
2
1
2
1
1
1
2
1
1
3
1
4
1
1
1
1
2
2
1
1
1
1
1
1
1
1
1
2
2
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
